"Bluetooth:
        5.3","Location:
        GPS, A-GPS, Glonass, Galileo, BeiDou, QZSS, Emergency SOS via satellite (SMS sending/receiving)","Other:
        NFC, Ultra Wideband (UWB)","Sensors:
        Accelerometer, Gyroscope, Compass, Barometer","USB:
        Lightning","Wi-Fi:
        802.11 a, b, g, n, ac, ax (Wi-Fi 6); Wi-Fi Direct, Hotspot",https://www.phonearena.com/phones/Apple-iPhone-14_id11764
"Bluetooth:
        5.0","Location:
        GPS, A-GPS, Glonass, Galileo, BeiDou, QZSS, Cell ID, Wi-Fi positioning","Other:
        NFC, UMA (Wi-Fi Calling)","Sensors:
        Accelerometer, Gyroscope, Compass, Barometer, LiDAR scanner","USB:
        Lightning","Wi-Fi:
        802.11 a, b, g, n, ac, ax (Wi-Fi 6), dual-band; MIMO, Wi-Fi Direct, Hotspot",https://www.phonearena.com/phones/Apple-iPhone-12-Pro-Max_id11331
"Bluetooth:
        5.0","Location:
        GPS, A-GPS, Glonass, Galileo, BeiDou, QZSS, Cell ID, Wi-Fi positioning","Other:
        NFC, UMA (Wi-Fi Calling)","Sensors:
        Accelerometer, Gyroscope, Compass, Barometer, LiDAR scanner","USB:
        Lightning","Wi-Fi:
        802.11 a, b, g, n, ac, ax (Wi-Fi 6), dual-band; MIMO, Wi-Fi Direct, Hotspot",https://www.phonearena.com/phones/Apple-iPhone-12-Pro_id11294
"Bluetooth:
        5.0","Location:
        GPS, A-GPS, Glonass, Galileo, BeiDou, QZSS, Cell ID, Wi-Fi positioning","Other:
        NFC, UMA (Wi-Fi Calling)","Sensors:
        Accelerometer, Gyroscope, Compass, Barometer","USB:
        Lightning","Wi-Fi:
        802.11 a, b, g, n, ac, ax (Wi-Fi 6), dual-band; MIMO, Wi-Fi Direct, Hotspot",https://www.phonearena.com/phones/Apple-iPhone-12_id11417
"Bluetooth:
        5.0","Location:
        GPS, A-GPS, Glonass, Galileo, BeiDou, QZSS, Cell ID, Wi-Fi positioning","Other:
        NFC, UMA (Wi-Fi Calling)","Sensors:
        Accelerometer, Gyroscope, Compass, Barometer","USB:
        Lightning","Wi-Fi:
        802.11 a, b, g, n, ac, ax (Wi-Fi 6), dual-band; MIMO, Wi-Fi Direct, Hotspot",https://www.phonearena.com/phones/Apple-iPhone-12-mini_id11333
"Bluetooth:
        5.0","Location:
        GPS, A-GPS, Glonass, Galileo, Cell ID, Wi-Fi positioning","Other:
        NFC, UMA (Wi-Fi Calling)","Sensors:
        Accelerometer, Gyroscope, Compass, Barometer","USB:
        Lightning","Wi-Fi:
        802.11 a, b, g, n, ac, ax, dual-band; MIMO, Hotspot",https://www.phonearena.com/phones/Apple-iPhone-SE-2020_id10750
"Bluetooth:
        5.0","Location:
        GPS, A-GPS, Glonass, Galileo, Cell ID, Wi-Fi positioning","Other:
        NFC, UMA (Wi-Fi Calling)","Sensors:
        Accelerometer, Gyroscope, Compass, Barometer","USB:
        Lightning","Wi-Fi:
        802.11 a, b, g, n, ac, ax, dual-band; MIMO, Wi-Fi Direct, Hotspot",https://www.phonearena.com/phones/Apple-iPhone-11-Pro-Max_id11179
"Bluetooth:
        5.0","Location:
        GPS, A-GPS, Glonass, Galileo, Cell ID, Wi-Fi positioning","Other:
        NFC, UMA (Wi-Fi Calling)","Sensors:
        Accelerometer, Gyroscope, Compass, Barometer","USB:
        Lightning","Wi-Fi:
        802.11 a, b, g, n, ac, ax, dual-band; MIMO, Wi-Fi Direct, Hotspot",https://www.phonearena.com/phones/Apple-iPhone-11-Pro_id11239
"Bluetooth:
        5.0","Location:
        GPS, A-GPS, Glonass, Galileo, Cell ID, Wi-Fi positioning","Other:
        NFC, UMA (Wi-Fi Calling)","Sensors:
        Accelerometer, Gyroscope, Compass, Barometer","USB:
        Lightning","Wi-Fi:
        802.11 a, b, g, n, ac, ax, dual-band; Multiple antennas, MIMO, Wi-Fi Direct, Hotspot",https://www.phonearena.com/phones/Apple-iPhone-11_id11175
"Bluetooth:
        5.0","Location:
        GPS, A-GPS, Glonass, Galileo, Cell ID, Wi-Fi positioning","Other:
        NFC, UMA (Wi-Fi Calling)","Sensors:
        Accelerometer, Gyroscope, Compass, Barometer","USB:
        Lightning","Wi-Fi:
        802.11 a, b, g, n, ac, dual-band; MIMO, Wi-Fi Direct, Hotspot",https://www.phonearena.com/phones/Apple-iPhone-XS-Max_id10767
"Bluetooth:
        5.0","Location:
        GPS, A-GPS, Glonass, Galileo, Cell ID, Wi-Fi positioning","Other:
        NFC, UMA (Wi-Fi Calling)","Sensors:
        Accelerometer, Gyroscope, Compass, Barometer","USB:
        Lightning","Wi-Fi:
        802.11 a, b, g, n, ac, dual-band; MIMO, Wi-Fi Direct, Hotspot",https://www.phonearena.com/phones/Apple-iPhone-XS_id10766
"Bluetooth:
        5.0","Location:
        GPS, A-GPS, Glonass, Galileo, Cell ID, Wi-Fi positioning","Other:
        NFC, UMA (Wi-Fi Calling)","Sensors:
        Accelerometer, Gyroscope, Compass, Barometer","USB:
        Lightning","Wi-Fi:
        802.11 a, b, g, n, ac, dual-band; MIMO, Wi-Fi Direct, Hotspot",https://www.phonearena.com/phones/Apple-iPhone-XR_id10765
"Bluetooth:
        5.0","Location:
        GPS, A-GPS, Glonass, Galileo, Cell ID, Wi-Fi positioning","Other:
        NFC, UMA (Wi-Fi Calling)","Sensors:
        Accelerometer, Gyroscope, Compass, Barometer","USB:
        Lightning","Wi-Fi:
        802.11 a, b, g, n, ac, dual-band; MIMO, Hotspot",https://www.phonearena.com/phones/Apple-iPhone-8_id10408
"Bluetooth:
        5.0","Location:
        GPS, A-GPS, Glonass, Galileo, Cell ID, Wi-Fi positioning","Other:
        NFC, UMA (Wi-Fi Calling)","Sensors:
        Accelerometer, Gyroscope, Compass, Barometer","USB:
        Lightning","Wi-Fi:
        802.11 a, b, g, n, ac, dual-band; MIMO, Wi-Fi Direct, Hotspot",https://www.phonearena.com/phones/Apple-iPhone-8-Plus_id10411
